"OrderNumber";"OrderDate";"Customer Name Index";"Channel";"Currency Code";"Warehouse Code";"Delivery Region Index";"Product Description Index";"Order Quantity";"Unit Price";"Line Total";"Total Unit Cost"
"SO - 0001147";"2022-08-13";74;"Distributor";"USD";"GUT930";608;29;9;978.2;8803.800000000001;753.214
"SO - 0003252";"2022-08-13";45;"Wholesale";"USD";"GUT930";451;7;9;3845.8;34612.200000000004;1922.9
"SO - 0006762";"2022-08-13";114;"Wholesale";"USD";"NXH382";602;5;6;1286.4;7718.400000000001;617.472
"SO - 0007368";"2022-08-13";169;"Wholesale";"USD";"AXW291";797;2;11;5896.0;64856.0;3183.84
"SO - 0007477";"2022-08-13";151;"Distributor";"USD";"FLR025";200;8;5;5916.1;29580.5;4673.719
"SO - 0008979";"2022-08-13";160;"Wholesale";"USD";"NXH382";220;24;11;2412.0;26532.0;1688.4
"SO - 0008104";"2022-08-13";145;"Wholesale";"USD";"NXH382";936;13;9;268.0;2412.0;123.28
"SO - 0010058";"2022-08-13";26;"Distributor";"USD";"AXW291";129;14;8;5802.2;46417.6;4177.584
"SO - 0008110";"2022-08-13";104;"Wholesale";"USD";"NXH382";456;5;10;1675.0;16750.0;1155.75
"SO - 000870";"2022-08-13";88;"Wholesale";"USD";"NXH382";971;28;7;2834.1;19838.7;1190.322
"SO - 0002935";"2022-08-13";117;"Wholesale";"USD";"NXH382";348;17;5;3926.2;19631.0;2237.934
"SO - 0004018";"2022-08-13";23;"Distributor";"USD";"FLR025";134;26;5;2519.2000000000003;12596.000000000002;1410.7520000000002
"SO - 0004521";"2022-08-13";170;"Distributor";"USD";"NXH382";1;3;8;3872.6;30980.8;2323.56
"SO - 0006952";"2022-08-13";120;"Export";"USD";"NXH382";919;24;11;1132.3;12455.3;566.15
"SO - 0007604";"2022-08-13";54;"Wholesale";"USD";"AXW291";28;2;12;1896.1;22753.2;1573.763
"SO - 0009338";"2022-08-13";157;"Wholesale";"USD";"NXH382";781;5;10;1058.6;10586.000000000002;582.2300000000001
"SO - 0009044";"2022-08-13";124;"Wholesale";"USD";"NXH382";234;7;8;6552.6;52420.8;3866.034
"SO - 0001236";"2022-08-13";149;"Export";"USD";"AXW291";905;30;11;1018.4;11202.4;600.856
"SO - 0001368";"2022-08-13";47;"Wholesale";"USD";"NXH382";249;3;12;2418.7000000000003;29024.4;1330.2850000000003
"SO - 0001439";"2022-08-13";20;"Distributor";"USD";"AXW291";821;13;11;2633.1;28964.1;2080.149
"SO - 0001708";"2022-08-13";64;"Wholesale";"USD";"FLR025";242;6;7;1139.0;7973.0;797.3
"SO - 0002203";"2022-08-13";11;"Wholesale";"USD";"AXW291";747;28;9;3819.0;34371.0;2405.97
"SO - 0002940";"2022-08-13";28;"Distributor";"USD";"AXW291";378;13;7;2465.6;17259.2;1405.3919999999998
"SO - 0005932";"2022-08-13";85;"Wholesale";"USD";"GUT930";722;18;8;6344.900000000001;50759.2;3616.593
"SO - 0010016";"2022-08-13";36;"Export";"USD";"AXW291";920;6;8;1018.4;8147.2;570.3040000000001
"SO - 0010071";"2022-08-13";36;"Export";"USD";"FLR025";807;25;7;1085.4;7597.800000000001;792.3420000000001
"SO - 0008566";"2022-08-13";48;"Distributor";"USD";"NXH382";137;20;6;5380.1;32280.6;2205.841
"SO - 0008240";"2022-08-13";61;"Export";"USD";"AXW291";883;26;10;2680.0;26800.0;1795.6
"SO - 000225";"2022-08-13";126;"Wholesale";"USD";"AXW291";384;27;6;2499.1;14994.6;1824.343
"SO - 0001269";"2022-08-13";94;"Wholesale";"USD";"AXW291";827;28;6;904.5;5427.0;741.6899999999999
"SO - 0001349";"2022-08-13";1;"Wholesale";"USD";"NXH382";114;4;7;1246.2;8723.4;710.334
"SO - 0008579";"2022-08-13";5;"Export";"USD";"AXW291";97;3;5;2599.6;12998.0;1039.84
"SO - 0004406";"2022-08-14";19;"Wholesale";"USD";"AXW291";581;26;8;2398.6;19188.8;1295.244
"SO - 0006838";"2022-08-14";171;"Wholesale";"USD";"AXW291";4;28;8;2525.9;20207.2;2020.7200000000005
"SO - 0006870";"2022-08-14";69;"Wholesale";"USD";"AXW291";539;19;8;1045.2;8361.6;700.2840000000001
"SO - 0006916";"2022-08-14";146;"Export";"USD";"AXW291";226;7;5;3088.7000000000003;15443.500000000002;2223.864
"SO - 0007021";"2022-08-14";118;"Export";"USD";"AXW291";214;4;11;214.4;2358.4;141.50400000000002
"SO - 0007394";"2022-08-14";132;"Wholesale";"USD";"AXW291";306;4;6;207.7;1246.2;149.544
"SO - 0008277";"2022-08-14";101;"Export";"USD";"NXH382";300;5;12;964.8;11577.6;472.752
"SO - 0009068";"2022-08-14";152;"Distributor";"USD";"AXW291";188;26;10;3865.9;38659.0;1585.019
"SO - 000565";"2022-08-14";40;"Distributor";"USD";"AXW291";848;3;10;3825.7;38257.0;2563.2190000000005
"SO - 000610";"2022-08-14";43;"Wholesale";"USD";"AXW291";76;4;11;3865.9;42524.9;3054.061
"SO - 0001637";"2022-08-14";93;"Wholesale";"USD";"GUT930";197;23;12;5232.7;62792.4;3610.563
"SO - 0001733";"2022-08-14";66;"Wholesale";"USD";"AXW291";138;28;5;3001.6;15008.0;2191.168
"SO - 0002858";"2022-08-14";26;"Wholesale";"USD";"AXW291";341;11;8;201.0;1608.0;104.52
"SO - 0004829";"2022-08-14";57;"Distributor";"USD";"AXW291";834;13;12;2680.0;32160.0;1581.1999999999998
"SO - 0010755";"2022-08-14";69;"Distributor";"USD";"AXW291";463;7;7;174.20000000000002;1219.4;74.906
"SO - 0010678";"2022-08-14";155;"Wholesale";"USD";"GUT930";923;13;8;683.4;5467.2;444.21
"SO - 0009545";"2022-08-14";39;"Wholesale";"USD";"NXH382";441;30;5;3839.1;19195.5;2956.107
"SO - 0001397";"2022-08-14";16;"Distributor";"USD";"GUT930";381;14;5;2338.3;11691.5;1800.4910000000002
"SO - 0002569";"2022-08-14";77;"Wholesale";"USD";"GUT930";541;8;11;1762.1;19383.1;1321.575
"SO - 0002663";"2022-08-14";96;"Wholesale";"USD";"AXW291";804;25;5;1031.8;5159.0;701.624
"SO - 0004853";"2022-08-14";136;"Wholesale";"USD";"GUT930";708;13;12;2425.4;29104.800000000003;1697.78
"SO - 0005007";"2022-08-14";65;"Distributor";"USD";"AXW291";97;22;7;3370.1;23590.7;2763.482
"SO - 0008841";"2022-08-14";64;"Wholesale";"USD";"AXW291";83;3;6;5165.7;30994.2;2737.821
"SO - 0008103";"2022-08-14";15;"Wholesale";"USD";"AXW291";381;1;10;1045.2;10452.0;480.792
"SO - 0010161";"2022-08-14";78;"Wholesale";"USD";"AXW291";647;25;12;2465.6;29587.2;1799.888
"SO - 0004069";"2022-08-14";112;"Wholesale";"USD";"AXW291";539;15;5;207.7;1038.5;137.08200000000002
"SO - 0004362";"2022-08-14";109;"Distributor";"USD";"GUT930";220;15;12;1112.2;13346.4;734.052
"SO - 0005495";"2022-08-14";129;"Distributor";"USD";"GUT930";808;1;5;2358.4;11792.0;990.528
"SO - 0007719";"2022-08-14";20;"Wholesale";"USD";"NXH382";92;9;8;1011.7;8093.6;424.914
"SO - 0010307";"2022-08-14";163;"Wholesale";"USD";"NXH382";275;3;12;1159.1;13909.2;869.325
"SO - 0001466";"2022-08-14";72;"Wholesale";"USD";"AXW291";85;11;10;1172.5;11725.0;715.225
"SO - 0001611";"2022-08-14";136;"Export";"USD";"AXW291";262;3;10;2257.9;22579.0;1264.4240000000002
"SO - 0005078";"2022-08-14";146;"Wholesale";"USD";"NXH382";842;26;5;3859.2;19296.0;2662.848
"SO - 0005496";"2022-08-14";104;"Export";"USD";"NXH382";935;6;8;1963.1;15704.8;1393.801
"SO - 0005896";"2022-08-14";142;"Distributor";"USD";"GUT930";570;5;8;2452.2000000000003;19617.6;1642.9740000000004
"SO - 0006095";"2022-08-14";26;"Wholesale";"USD";"GUT930";615;21;7;783.9;5487.3;642.7979999999999
"SO - 0006468";"2022-08-14";113;"Wholesale";"USD";"AXW291";580;2;8;3845.8;30766.4;2269.022
"SO - 0007851";"2022-08-14";77;"Wholesale";"USD";"AXW291";576;2;6;1025.1;6150.6;799.5780000000001
"SO - 000700";"2022-08-14";144;"Distributor";"USD";"AXW291";354;13;10;944.7;9447.0;462.903
"SO - 0001250";"2022-08-14";57;"Export";"USD";"GUT930";418;29;11;1815.7;19972.7;1180.2050000000002
"SO - 0002485";"2022-08-14";54;"Distributor";"USD";"GUT930";975;24;9;2914.5;26230.5;2389.89
"SO - 0003862";"2022-08-14";156;"Distributor";"USD";"AXW291";225;12;6;3966.4;23798.4;3331.776
"SO - 0004980";"2022-08-14";174;"Export";"USD";"AXW291";148;4;8;1775.5;14204.0;710.2
"SO - 0005460";"2022-08-14";90;"Wholesale";"USD";"NXH382";84;18;9;1286.4;11577.6;771.84
"SO - 0005575";"2022-08-14";123;"Wholesale";"USD";"AXW291";109;29;9;1842.5;16582.5;1068.65
"SO - 0006789";"2022-08-14";160;"Distributor";"USD";"AXW291";724;4;6;5775.400000000001;34652.4;4678.0740000000005
"SO - 0009070";"2022-08-14";17;"Wholesale";"USD";"AXW291";228;26;12;1051.9;12622.8;599.583
"SO - 0001363";"2022-08-15";160;"Export";"USD";"AXW291";342;25;10;964.8;9648.0;762.1920000000001
"SO - 0001630";"2022-08-15";113;"Wholesale";"USD";"AXW291";79;19;9;1025.1;9225.9;563.8050000000002
"SO - 0002194";"2022-08-15";159;"Wholesale";"USD";"AXW291";815;20;7;2680.0;18760.0;1098.8
"SO - 0002673";"2022-08-15";41;"Distributor";"USD";"AXW291";196;16;12;1172.5;14070.0;562.8
"SO - 0002781";"2022-08-15";34;"Distributor";"USD";"AXW291";954;6;5;1125.6;5628.000000000001;765.4080000000001
"SO - 0003727";"2022-08-15";112;"Distributor";"USD";"AXW291";921;4;8;180.9;1447.2;115.776
"SO - 0003857";"2022-08-15";128;"Wholesale";"USD";"AXW291";456;15;8;3852.5;30820.0;3236.1
"SO - 0004329";"2022-08-15";101;"Wholesale";"USD";"AXW291";991;15;6;261.3;1567.8000000000002;146.32800000000003
"SO - 0004431";"2022-08-15";72;"Distributor";"USD";"AXW291";662;5;8;6445.400000000001;51563.2;5414.136
"SO - 0004640";"2022-08-15";30;"Wholesale";"USD";"AXW291";747;26;10;3986.5;39865.0;2511.495
"SO - 0005261";"2022-08-15";14;"Wholesale";"USD";"AXW291";398;1;8;6237.7;49901.6;4803.029
"SO - 0006786";"2022-08-15";28;"Export";"USD";"AXW291";172;1;11;214.4;2358.4;177.952
"SO - 0010521";"2022-08-15";166;"Wholesale";"USD";"NXH382";379;26;8;938.0;7504.0;731.64
"SO - 0008936";"2022-08-15";161;"Export";"USD";"NXH382";114;21;7;971.5;6800.5;573.185
"SO - 0001665";"2022-08-15";31;"Export";"USD";"FLR025";24;16;6;824.1;4944.6;659.2800000000001
"SO - 0001895";"2022-08-15";130;"Wholesale";"USD";"GUT930";396;25;6;1005.0;6030.0;442.2
"SO - 0003012";"2022-08-15";53;"Wholesale";"USD";"GUT930";653;1;11;3463.9;38102.9;2528.647
"SO - 0004541";"2022-08-15";136;"Wholesale";"USD";"AXW291";674;4;10;1782.2;17822.0;1069.32
"SO - 0005292";"2022-08-15";43;"Distributor";"USD";"GUT930";414;14;6;1092.1;6552.6;753.5490000000001
"SO - 0005473";"2022-08-15";133;"Wholesale";"USD";"NXH382";230;26;10;241.2;2412.0;166.428
"SO - 0005620";"2022-08-15";147;"Distributor";"USD";"AXW291";378;3;5;1286.4;6432.0;630.336
"SO - 0006504";"2022-08-15";76;"Wholesale";"USD";"AXW291";87;12;9;2807.3;25265.7;2049.329
"SO - 0006980";"2022-08-15";106;"Wholesale";"USD";"GUT930";689;18;9;6016.6;54149.4;3429.462
"SO - 0010348";"2022-08-15";68;"Distributor";"USD";"AXW291";132;30;8;1929.6;15436.8;1196.352
"SO - 0009283";"2022-08-15";121;"Export";"USD";"AXW291";726;13;7;2458.9;17212.3;1254.039
"SO - 000465";"2022-08-15";72;"Wholesale";"USD";"AXW291";122;6;5;2425.4;12127.0;1430.986
"SO - 0006513";"2022-08-15";63;"Distributor";"USD";"GUT930";579;14;10;1072.0;10720.0;718.24
"SO - 0008161";"2022-08-15";136;"Distributor";"USD";"AXW291";730;13;12;1728.6;20743.2;968.0160000000002
"SO - 0010343";"2022-08-15";163;"Wholesale";"USD";"AXW291";376;2;10;2499.1;24991.0;2099.244
"SO - 0001037";"2022-08-15";51;"Wholesale";"USD";"NXH382";82;25;7;1132.3;7926.099999999999;577.473
"SO - 0001225";"2022-08-15";17;"Wholesale";"USD";"FLR025";247;14;12;3892.7;46712.4;1868.496
"SO - 0002923";"2022-08-15";20;"Distributor";"USD";"NXH382";347;1;11;5520.8;60728.8;3698.936
"SO - 0003052";"2022-08-15";53;"Wholesale";"USD";"AXW291";935;14;8;958.1;7664.8;756.899
"SO - 0004761";"2022-08-15";6;"Distributor";"USD";"FLR025";424;18;10;2331.6;23316.0;1002.588
"SO - 0009855";"2022-08-15";31;"Wholesale";"USD";"AXW291";373;26;8;3477.3;27818.4;1947.288
"SO - 0010353";"2022-08-15";24;"Distributor";"USD";"NXH382";739;18;8;3986.5;31892.0;2750.685
"SO - 0010620";"2022-08-15";99;"Distributor";"USD";"AXW291";680;27;5;2445.5;12227.5;1760.76
"SO - 0001902";"2022-08-15";171;"Wholesale";"USD";"AXW291";663;2;5;2579.5;12897.5;1496.11
"SO - 0001948";"2022-08-15";10;"Wholesale";"USD";"AXW291";487;28;6;1165.8;6994.799999999999;897.6659999999999
"SO - 0003270";"2022-08-15";92;"Wholesale";"USD";"AXW291";146;2;10;268.0;2680.0;160.79999999999998
"SO - 0003596";"2022-08-15";113;"Wholesale";"USD";"NXH382";477;5;5;1065.3;5326.5;617.8739999999999
"SO - 0003693";"2022-08-15";34;"Wholesale";"USD";"AXW291";504;6;6;6204.2;37225.2;4963.360000000001
"SO - 0004438";"2022-08-15";39;"Wholesale";"USD";"AXW291";538;2;8;951.4;7611.2;704.036
"SO - 0005130";"2022-08-15";140;"Wholesale";"USD";"AXW291";521;26;9;1701.8;15316.2;935.99
"SO - 0007924";"2022-08-15";147;"Export";"USD";"FLR025";334;15;10;268.0;2680.0;217.08
"SO - 0009326";"2022-08-15";49;"Export";"USD";"AXW291";233;20;7;2458.9;17212.3;1032.738
"SO - 0003431";"2022-08-15";76;"Wholesale";"USD";"NXH382";728;30;6;998.3;5989.8;549.065
"SO - 0003553";"2022-08-15";116;"Wholesale";"USD";"AXW291";83;15;6;3859.2;23155.2;3241.728
"SO - 0004638";"2022-08-15";30;"Distributor";"USD";"AXW291";181;15;12;1132.3;13587.6;792.6099999999999
"SO - 0005408";"2022-08-15";18;"Wholesale";"USD";"NXH382";358;14;11;3953.0;43483.0;1739.32
"SO - 0005798";"2022-08-15";130;"Wholesale";"USD";"GUT930";587;2;12;6110.400000000001;73324.8;3299.6160000000004
"SO - 0007595";"2022-08-15";107;"Distributor";"USD";"AXW291";47;27;6;1051.9;6311.400000000001;662.6970000000001
"SO - 0008307";"2022-08-15";100;"Export";"USD";"NXH382";915;4;8;1842.5;14740.0;921.25
"SO - 0009574";"2022-08-15";29;"Distributor";"USD";"FLR025";506;25;5;2472.3;12361.5;1928.394
"SO - 000439";"2022-08-16";104;"Distributor";"USD";"AXW291";303;14;9;2472.3;22250.7;1928.394
"SO - 0001783";"2022-08-16";4;"Wholesale";"USD";"AXW291";662;4;7;5138.900000000001;35972.3;3956.953
"SO - 0003350";"2022-08-16";148;"Wholesale";"USD";"AXW291";24;15;10;1688.4;16884.0;1063.692
"SO - 0005954";"2022-08-16";113;"Wholesale";"USD";"AXW291";559;29;6;1259.6;7557.6;831.3360000000001
"SO - 0006120";"2022-08-16";86;"Distributor";"USD";"AXW291";297;25;11;2391.9;26310.9;1530.816
"SO - 0007053";"2022-08-16";3;"Wholesale";"USD";"AXW291";482;26;8;2003.3;16026.4;1422.3429999999998
"SO - 0007107";"2022-08-16";163;"Wholesale";"USD";"AXW291";423;17;11;5092.0;56012.0;3360.7200000000003
"SO - 0009297";"2022-08-16";103;"Wholesale";"USD";"AXW291";42;5;10;1058.6;10586.000000000002;529.3000000000001
"SO - 0008259";"2022-08-16";123;"Wholesale";"USD";"AXW291";56;26;5;174.20000000000002;871.0000000000001;146.328
"SO - 0002179";"2022-08-16";149;"Export";"USD";"AXW291";852;26;5;1058.6;5293.000000000001;465.7840000000001
"SO - 0002415";"2022-08-16";156;"Distributor";"USD";"FLR025";619;26;9;1768.8;15919.2;1061.28
"SO - 0003209";"2022-08-16";128;"Export";"USD";"NXH382";760;12;9;3410.3;30692.7;2319.0040000000004
"SO - 0003510";"2022-08-16";128;"Distributor";"USD";"AXW291";205;20;11;1085.4;11939.4;542.7
"SO - 0003833";"2022-08-16";101;"Wholesale";"USD";"GUT930";707;25;11;2834.1;31175.1;1927.188
"SO - 0005710";"2022-08-16";111;"Wholesale";"USD";"AXW291";388;2;9;2358.4;21225.6;1532.96
"SO - 0006629";"2022-08-16";96;"Distributor";"USD";"GUT930";711;18;5;3953.0;19765.0;1581.2
"SO - 0009912";"2022-08-16";46;"Wholesale";"USD";"AXW291";842;1;8;1172.5;9380.0;879.375
"SO - 0008970";"2022-08-16";130;"Wholesale";"USD";"AXW291";566;1;12;670.0;8040.0;569.5
"SO - 0008982";"2022-08-16";111;"Wholesale";"USD";"AXW291";727;4;5;917.9;4589.5;780.2149999999999
"SO - 0008526";"2022-08-16";2;"Wholesale";"USD";"GUT930";198;26;5;1085.4;5427.0;835.758
"SO - 0009655";"2022-08-16";164;"Wholesale";"USD";"AXW291";122;15;11;1072.0;11792.0;536.0
"SO - 000279";"2022-08-16";106;"Wholesale";"USD";"FLR025";802;25;12;1092.1;13105.2;589.7340000000002
"SO - 000899";"2022-08-16";47;"Distributor";"USD";"AXW291";77;9;10;1031.8;10318.0;474.628
"SO - 0001184";"2022-08-16";88;"Wholesale";"USD";"NXH382";230;23;12;917.9;11014.8;706.783
"SO - 0001366";"2022-08-16";166;"Export";"USD";"AXW291";54;3;8;3872.6;30980.8;2672.094
"SO - 0002085";"2022-08-16";32;"Wholesale";"USD";"AXW291";171;28;11;1085.4;11939.4;586.1160000000001
"SO - 0003194";"2022-08-16";136;"Wholesale";"USD";"FLR025";744;1;5;3872.6;19363.0;1820.122
"SO - 0003413";"2022-08-16";42;"Wholesale";"USD";"AXW291";173;16;12;5326.5;63918.0;2503.455
"SO - 0008709";"2022-08-16";123;"Wholesale";"USD";"AXW291";615;29;9;1842.5;16582.5;1068.65
"SO - 000365";"2022-08-16";29;"Distributor";"USD";"NXH382";548;25;5;1018.4;5092.0;753.616
"SO - 0004467";"2022-08-16";168;"Wholesale";"USD";"AXW291";640;25;8;5185.8;41486.4;3111.48
"SO - 0005066";"2022-08-16";153;"Distributor";"USD";"FLR025";626;26;10;1266.3;12663.0;987.714
"SO - 0005720";"2022-08-16";50;"Distributor";"USD";"AXW291";71;25;11;2680.0;29480.0;1608.0
"SO - 0007145";"2022-08-16";143;"Wholesale";"USD";"AXW291";980;19;10;2492.4;24924.0;1071.732
"SO - 0007609";"2022-08-16";165;"Wholesale";"USD";"NXH382";209;25;9;1132.3;10190.7;622.765
"SO - 0009200";"2022-08-16";30;"Wholesale";"USD";"GUT930";575;15;11;817.4;8991.4;580.3539999999999
"SO - 0001383";"2022-08-16";23;"Distributor";"USD";"GUT930";530;29;6;3966.4;23798.4;2736.816
"SO - 0004520";"2022-08-16";162;"Distributor";"USD";"FLR025";926;1;7;3892.7;27248.9;3230.9410000000003
"SO - 0007653";"2022-08-16";87;"Export";"USD";"GUT930";630;1;10;938.0;9380.0;665.98
"SO - 000363";"2022-08-16";64;"Wholesale";"USD";"GUT930";768;15;10;2385.2000000000003;23852.000000000004;1454.9720000000002
"SO - 000796";"2022-08-16";95;"Distributor";"USD";"AXW291";804;2;5;6338.2;31691.0;3802.92
"SO - 0001382";"2022-08-16";109;"Distributor";"USD";"AXW291";779;13;6;3899.4;23396.4;2417.628
"SO - 0002777";"2022-08-16";88;"Distributor";"USD";"NXH382";295;30;11;5078.6;55864.600000000006;3402.6620000000003
"SO - 0004645";"2022-08-16";159;"Wholesale";"USD";"NXH382";373;26;8;5634.7;45077.6;3268.126
"SO - 0005691";"2022-08-16";111;"Wholesale";"USD";"NXH382";467;9;5;1125.6;5628.000000000001;945.504
"SO - 0006367";"2022-08-16";80;"Wholesale";"USD";"NXH382";631;13;11;783.9;8622.9;399.789
"SO - 0008575";"2022-08-16";49;"Distributor";"USD";"AXW291";480;10;9;958.1;8622.9;469.469
"SO - 0010109";"2022-08-16";1;"Wholesale";"USD";"GUT930";847;17;12;683.4;8200.8;492.048
"SO - 0010688";"2022-08-16";36;"Wholesale";"USD";"AXW291";186;20;5;2452.2000000000003;12261.000000000002;1741.062
"SO - 000200";"2022-08-17";136;"Distributor";"USD";"AXW291";291;13;11;1728.6;19014.6;985.302
"SO - 000212";"2022-08-17";75;"Distributor";"USD";"AXW291";325;13;12;2217.7000000000003;26612.4;1707.6290000000004
"SO - 0003822";"2022-08-17";54;"Wholesale";"USD";"AXW291";108;24;7;5768.7;40380.9;2711.289
"SO - 0005384";"2022-08-17";14;"Wholesale";"USD";"AXW291";298;1;12;1072.0;12864.0;621.76
"SO - 0006324";"2022-08-17";163;"Export";"USD";"AXW291";548;14;8;1809.0;14472.0;741.6899999999999
"SO - 0006341";"2022-08-17";29;"Export";"USD";"AXW291";18;26;10;3926.2;39262.0;2826.864
"SO - 0009566";"2022-08-17";114;"Distributor";"USD";"NXH382";883;13;11;1896.1;20857.1;1573.763
"SO - 0010014";"2022-08-17";175;"Wholesale";"USD";"AXW291";645;26;10;1105.5;11055.0;497.475
"SO - 0009415";"2022-08-17";126;"Wholesale";"USD";"FLR025";691;1;5;1788.9;8944.5;983.895
"SO - 0001791";"2022-08-17";38;"Wholesale";"USD";"FLR025";257;11;11;3919.5;43114.5;2038.14
"SO - 0002828";"2022-08-17";172;"Wholesale";"USD";"AXW291";400;16;9;1956.4;17607.600000000002;860.816
"SO - 0008302";"2022-08-17";67;"Distributor";"USD";"AXW291";653;12;6;3872.6;23235.6;3252.984
"SO - 0010700";"2022-08-17";45;"Wholesale";"USD";"FLR025";274;26;9;6539.2;58852.8;2942.64
"SO - 0010570";"2022-08-17";36;"Wholesale";"USD";"NXH382";953;25;11;1232.8;13560.8;813.648
"SO - 0001005";"2022-08-17";160;"Wholesale";"USD";"AXW291";228;6;12;3832.4;45988.8;2682.68
"SO - 0003594";"2022-08-17";59;"Distributor";"USD";"AXW291";646;1;11;2257.9;24836.9;1241.8450000000005
"SO - 0005377";"2022-08-17";70;"Export";"USD";"AXW291";121;25;11;247.9;2726.9;131.387
"SO - 0007217";"2022-08-17";146;"Distributor";"USD";"FLR025";191;9;11;1011.7;11128.7;789.1260000000001
"SO - 0007514";"2022-08-17";90;"Wholesale";"USD";"AXW291";450;14;6;2519.2000000000003;15115.2;1914.5920000000003
"SO - 0010772";"2022-08-17";89;"Wholesale";"USD";"NXH382";439;14;11;1078.7;11865.7;701.1550000000001
"SO - 0008754";"2022-08-17";147;"Distributor";"USD";"AXW291";603;3;5;1286.4;6432.0;630.336
"SO - 0010216";"2022-08-17";109;"Wholesale";"USD";"AXW291";406;7;8;3711.8;29694.4;2375.552
"SO - 0009230";"2022-08-17";34;"Distributor";"USD";"FLR025";51;21;10;268.0;2680.0;198.32
"SO - 0004776";"2022-08-17";11;"Wholesale";"USD";"NXH382";158;26;5;1025.1;5125.500000000001;410.0400000000001
"SO - 0006464";"2022-08-17";50;"Wholesale";"USD";"AXW291";159;6;9;1768.8;15919.2;1149.72
"SO - 0006826";"2022-08-17";131;"Export";"USD";"NXH382";866;25;8;3986.5;31892.0;2152.71
"SO - 000394";"2022-08-17";10;"Distributor";"USD";"AXW291";537;9;6;1139.0;6834.0;933.98
"SO - 0001410";"2022-08-17";139;"Distributor";"USD";"AXW291";320;14;7;180.9;1266.3;85.023
"SO - 0002252";"2022-08-17";21;"Wholesale";"USD";"AXW291";42;2;8;3899.4;31195.2;2300.646
"SO - 0010206";"2022-08-17";89;"Wholesale";"USD";"AXW291";367;13;9;1896.1;17064.9;1156.621
"SO - 0001011";"2022-08-17";14;"Distributor";"USD";"FLR025";855;3;10;3886.0;38860.0;2720.2
"SO - 0001412";"2022-08-17";49;"Distributor";"USD";"AXW291";165;4;10;261.3;2613.0;143.71500000000003
"SO - 0002365";"2022-08-17";17;"Distributor";"USD";"AXW291";348;26;5;5272.900000000001;26364.500000000004;2636.4500000000003
"SO - 0003232";"2022-08-17";50;"Export";"USD";"NXH382";171;12;5;6545.900000000001;32729.500000000004;4713.048
"SO - 0010214";"2022-08-17";16;"Wholesale";"USD";"FLR025";516;15;9;710.2;6391.8;482.9360000000001
"SO - 0008543";"2022-08-17";59;"Export";"USD";"FLR025";227;14;6;1018.4;6110.4;723.064
"SO - 0003449";"2022-08-18";165;"Wholesale";"USD";"AXW291";287;25;5;2599.6;12998.0;1429.78
"SO - 0003837";"2022-08-18";120;"Distributor";"USD";"AXW291";227;9;5;3979.8;19899.0;2706.264
"SO - 0004513";"2022-08-18";70;"Wholesale";"USD";"AXW291";980;15;7;201.0;1407.0;114.57
"SO - 0005108";"2022-08-18";82;"Distributor";"USD";"AXW291";170;20;8;5949.6;47596.8;3272.2800000000007
"SO - 000695";"2022-08-18";148;"Wholesale";"USD";"AXW291";680;15;9;3852.5;34672.5;3043.4750000000004
"SO - 0004170";"2022-08-18";16;"Export";"USD";"GUT930";617;25;11;4006.6;44072.6;3365.544
"SO - 0006138";"2022-08-18";114;"Distributor";"USD";"NXH382";322;3;5;5902.7;29513.5;2420.107
"SO - 0009374";"2022-08-18";5;"Export";"USD";"AXW291";856;7;11;2278.0;25058.0;956.76
"SO - 0001214";"2022-08-18";124;"Wholesale";"USD";"NXH382";747;20;7;2351.7000000000003;16461.9;1716.7410000000002
"SO - 0001561";"2022-08-18";97;"Export";"USD";"AXW291";266;26;11;5038.400000000001;55422.40000000001;3023.0400000000004
"SO - 0008157";"2022-08-18";106;"Wholesale";"USD";"GUT930";89;26;7;3859.2;27014.4;1891.008
"SO - 0003156";"2022-08-18";62;"Export";"USD";"FLR025";690;16;11;1045.2;11497.2;470.34
"SO - 0005192";"2022-08-18";131;"Wholesale";"USD";"AXW291";107;26;7;3959.7;27717.9;2573.8050000000003
"SO - 0006129";"2022-08-18";135;"Wholesale";"USD";"AXW291";874;2;8;3999.9;31999.2;2199.945
